"id","title","type","description","release_year","age_certification","runtime","genres","production_countries","seasons","imdb_id","imdb_score","imdb_votes","tmdb_popularity","tmdb_score","PC1","PC1_category"
"ts9794","Comedians in Cars Getting Coffee","SHOW","Jerry takes his comedy pals out for coffee in a selection of his classic automobiles. Larry David sums it up best when he says, 'You've finally made a show about nothing.'",2012,"TV-14",20,"['comedy', 'family', 'animation']","['US']",11,"tt2314952",8,12363,26.158,7.1,-0.953879506708759,"Low"
"ts20500","Lilyhammer","SHOW","After Frank The Fixer Tagliano testifies against his Mafia boss in New York, he enters the Witness Protection Program and makes an unusual demand: he wants to be set up with a new life in the Norwegian small town of Lillehammer or as he calls it, Lilyhammer.",2012,"TV-MA",45,"['crime', 'comedy', 'drama']","['NO']",3,"tt1958961",7.9,29196,15.935,7.4,-1.10303318903109,"Low"
"ts34151","TIGER & BUNNY","SHOW","In an alternate New York City protected by a band of superheroes called NEXT, veteran Wild Tiger is forced to team up with rookie Barnaby Brooks Jr.",2011,"TV-14",26,"['scifi', 'action', 'animation', 'comedy', 'crime']","['JP']",2,"tt2061527",7.3,998,14.385,7.2,-0.53493575139043,"Medium"
"ts11151","Fate/Zero","SHOW","War of the Holy Grail - Pursuing the power of the ""Holy Grail"" which grants a miracle, this is a contest in which seven magi summon seven Heroic Spirits to compete for it. In that battle whose conclusion was postponed three times, now, the fourth war commenced again. Entrusting their dearest wish of victory, the magi joined the battleground called ""Fuyuki"", but amongst them, there was a man who was always alone, and could not find out the meaning behind his fights. His name was Kotomine Kirei. Not comprehending the guidance of fate, Kirei was lost, and had kept questioning. Why someone like his was given the Command Seals. However, the fate of his fights crossed Kirei's path with a nemesis by chance. That person is - Emiya Kiritsugu. A man who was sterner than anyone else, more merciless than anyone else, and who sought the miracle of the Holy Grail. ",2011,"TV-MA",25,"['scifi', 'action', 'animation', 'drama', 'fantasy', 'thriller']","['JP']",2,"tt2051178",8.2,12568,40.567,8.1,-1.66835363691866,"Low"
"ts9246","Blue Exorcist","SHOW","Humans live in the world of Assiah, demons in Gehenna. The two dimensions are not meant to interfere with each other, but demons still possess creatures in Assiah in spite of this. The humans who can fight these demons are known as exorcists. Rin Okumura is a boy who bears the curse of being Satan's illegitimate son. His foster father sacrificed himself to save him from demons. To avenge his foster father's death as well as to prove himself, Rin decides to follow the path of an exorcist and defeat his own father, Satan. To hone his raw skills, Rin enters True Cross Academy to train with other exorcist candidates.",2011,"TV-14",24,"['scifi', 'horror', 'family', 'animation', 'action', 'drama', 'fantasy']","['JP']",2,"tt1799631",7.5,12741,44.755,8.1,-1.28170680432669,"Low"
"ts19779","Barbie: Life in the Dreamhouse","SHOW","The series is set as a reality TV-esque show following Barbie, her sisters and her friends in the day-to-day activities that take place in the Dreamhouse and surrounding areas. Much of the humor in the show derives from parodying and lampooning both the traditional reality TV format and the Barbie franchise itself.",2012,"TV-Y",6,"['animation', 'comedy', 'family']","['US']",7,"tt2644032",7.3,1806,18.766,7.4,-0.662111745204914,"Low"
"ts7708","anohana: The Flower We Saw That Day","SHOW","When Yadomi Jinta was a child, he was a central piece in a group of close friends. In time, however, these childhood friends drifted apart, and when they became high school students, they had long ceased to think of each other as friends.

One of the friends from that group, Honma Meiko, now has a wish she asks Jinta to fulfil. The problem is, she can't remember what her wish is anymore. As Meiko won't cease to bother Jinta about it, he gives in and decides to try to grant this wish he knows nothing of; for that, however, the help of his other former friends, now all very estranged from himself and from each other, may turn out to be necessary. He hasn't spoken to Anjou Naruko, Matsuyuki Atsumu, Tsurumi Chiriko, or Hisakawa Tetsudou in a long time; as he struggles to grant Meiko's wish and gathers his old friends together in the process, all the old feelings that still exist between them and have long been stashed away are bound to come up again.",2011,"TV-PG",23,"['drama', 'fantasy', 'romance', 'animation']","['JP']",1,"tt1913273",8.2,12682,27.728,8.6,-1.91425236011946,"Low"
"ts27586","Magi","SHOW","This story is about the flow of fate and the battle to keep the world on the right path. Aladdin is a boy who has set out to explore the world after being trapped in a room for most of his life. His best friend is a flute with a djinn in it named Ugo. Soon enough, Aladdin discovers he is a Magi, a magician who chooses kings, and he was born to choose kings who will follow the righteous path, battling against those who want to destroy fate. Follow his adventures as he meets others from 1001 Arabian Nights, like Ali Baba and Sinbad, and fights to keep the balance of world in check!",2012,"TV-14",24,"['scifi', 'action', 'comedy', 'animation', 'fantasy']","['JP']",3,"tt2425098",7.8,3899,20.767,8.6,-1.63325523277745,"Low"
"ts18551","Cuckoo","SHOW","Cuckoo is every parent's worst nightmare - a slacker full of outlandish, New Age ideas. Ken is the over-protective father of a girl who's impulsively married an American hippie on her gap year.",2012,"TV-14",27,"['comedy', 'drama', 'european']","['GB']",5,"tt2329333",5.9,20,19.717,6.8,0.476043684848692,"High"
"ts76614","Thermae Romae","SHOW","The story is a comedy about Lucius, an architect of public bath houses in ancient Rome, who time-travels to various modern-day baths in Japan. The author explores the two cultures in the world ""that have loved baths the most: the Japanese and the Romans.""",2012,"",27,"['animation']","['JP']",6,"tt2230761",6.1,108,3.331,6,0.854790821229719,"High"
"ts34740","My Babysitter's a Vampire","SHOW","Ethan, Benny and fledgling vampire Sarah battle zombies, demons and the other supernatural beasties that regularly threaten their school.",2011,"TV-PG",22,"['scifi', 'fantasy', 'horror', 'action', 'comedy']","['US', 'CA']",2,"tt1727434",6.9,4367,19.118,8.3,-0.949806350600653,"Low"
"ts22249","Kuroko's Basketball","SHOW","In the story, Kagami Taiga has just enrolled into Seirin High School when he meets Kuroko Tetsuya of the school's basketball team. Kuroko happens to be the shadowy sixth member of the legendary Generation of Miracles basketball team. Together, Kagami and Kuroko aim to take their team to the inter-high school championship - against Kuroko's former teammates.",2012,"TV-14",24,"['animation', 'comedy', 'sport']","['JP']",3,"tt2348803",8.3,8052,51.824,8.7,-2.07463792052019,"Low"
"ts36647","Rita","SHOW","Independent, outspoken and adored by her students, private school teacher Rita fares less well with adults.",2012,"TV-MA",40,"['comedy', 'drama', 'european']","['DK']",5,"tt1973692",8.1,8718,13.801,7.7,-1.29943989342383,"Low"
"ts34921","Wolverine","SHOW","Wolverine is a mutant, possessing animal-keen senses, enhanced physical capabilities, three retracting bone claws on each hand and a healing factor that allows him to recover from virtually any wound, disease or toxin at a accelerated rate.",2011,"TV-14",24,"['action', 'scifi', 'animation']","['JP']",1,"tt1847521",6.2,1458,11.084,6.5,0.491196808216109,"High"
"ts35426","LEGO City","SHOW","The robbers escape from their cells and are up to no good – their adventures are funny and entertaining. The city police are put to the test. Will our heroes catch the robber? See the Lego City characters and the trusted city police dog come together to help put them back behind bars.",2011,"TV-G",4,"['animation', 'european']","['GB']",3,"tt7530250",5,37,3.268,5.8,1.5938852153175,"High"
"ts27835","MeatEater","SHOW","Hunter, author, cook and conservationist Steven Rinella treks into the world's most remote, beautiful regions, bringing game meat from field to table.",2012,"TV-14",22,"['documentation']","['US']",10,"tt2169245",7.5,1462,7.08,9,-1.63996530976335,"Low"
"ts45996","Outback Truckers","SHOW","Jump in the cab with some of the men and women behind the wheel of monster road trains and reveals what life is really like on the wide-open road. Highly dramatic, often humorous, Outback Truckers reveals the true blue heart and soul of Aussie trucking.",2012,"TV-14",44,"['reality', 'documentation']","['AU']",9,"tt5632186",7.4,264,14.65,8.1,-1.09431909980514,"Low"
"ts55532","LEGO Friends","SHOW","Five Best Friends Go on Many Fun Lego adventures.",2012,"TV-Y",16,"['animation', 'european']","['US']",5,"tt9148446",7.6,16,4.054,5,0.559476891886356,"High"
"ts34737","La Reina del Sur","SHOW","After years of blood, sweat and tears, a woman of humble origin ends up becoming a drug trafficking legend, with all that that means...",2011,"TV-MA",42,"['drama', 'action', 'crime', 'thriller']","['MX']",2,"tt1704637",8,2445,99.071,7.7,-1.44955295654422,"Low"
"ts21081","Pablo Escobar: The Drug Lord","SHOW","Pablo is a man with a natural ability for business. Early in his life, Pablo is introduced to the business of cocaine and the power it yields. A young life of crime lands Pablo in and out of jail as he builds is criminal empire. Pablo expands his power through politics but it is not long before his conflicts as a Congressman and a drug lord collide. Pablo has his enemies executed, but not before the United States activates its own war on the Medellin cartel.",2012,"TV-14",44,"['crime', 'drama', 'history', 'thriller']","['CO']",1,"tt2187850",8.4,4923,314.603,7.6,-2.21624750693861,"Low"
"ts81858","Larva","SHOW","Two curious worms spend their days investigating the otherworldly objects that fall through the grate into their subterranean world.",2011,"TV-G",2,"['comedy', 'family', 'animation', 'drama', 'horror', 'thriller']","['KR']",5,"tt6966158",7.1,582,16.828,7.4,-0.538160784392209,"Medium"
"ts39093","EastSiders","SHOW","What happens after the world ends?  This show explores the aftermath of infidelity on a gay couple in Silver Lake, CA.",2012,"TV-MA",22,"['drama', 'comedy']","['US']",4,"tt2558816",6.8,2723,12.763,7,-0.140353476624294,"Medium"
"ts26776","Smile PreCure!","SHOW","Candy, a fairy from Märchenland follows the shining light that leads to the five legendary PreCure warriors in order to fight Bad End Kingdom villains who are trying to vanquish the entire world to the “Worst Ending.",2012,"TV-Y7",22,"['comedy', 'action', 'scifi', 'family', 'fantasy', 'animation']","['JP']",2,"tt2230557",6.1,388,10.899,7.6,-0.0638679529017428,"Medium"
"ts33349","Robocar Poli","SHOW","Cartoon showing toddlers important life lessons while teaching them that police, fire, and rescue are good people and just want to help others. Cars transform during the show to be useful and help others.",2011,"TV-Y",14,"['family', 'fantasy', 'animation', 'comedy']","['KR']",4,"tt4763642",5.8,125,15.113,7.7,0.040520781048921,"Medium"
"ts191698","Little Baby Bum","SHOW","Little Baby Bum is a fun and educational show for kids featuring classic and new nursery rhymes. With her friends and family, 6 year old Mia experiences the world around her through song and sometimes a bit of magic, too.",2011,"TV-Y",5,"['animation', 'family', 'music']","['GB']",4,"tt10051854",6.4,94,2.728,10,-1.55692558818845,"Low"
"ts19165","The American Bible Challenge","SHOW","The American Bible Challenge is a Biblical-themed game show series created by Game Show Network. The series is hosted by American stand-up comedian and television personality Jeff Foxworthy.

The program's second season premiered on March 21, 2013, with Grammy Award-winner Kirk Franklin joining Foxworthy as co-host and announcer.",2012,"TV-G",43,"['family']","['US']",3,"tt2246424",6.4,125,0.922,7,0.129762194675542,"Medium"
"ts58528","Inside West Coast Customs","SHOW","Inside the world famous ""west coast customs"" Ryan Friedlinghaus presents some of the dopest transformations on some of the dopest vehicles, with some high end clientele, Ryan and the west coast customs team don't disappoint!",2011,"TV-PG",47,"['reality']","['US']",8,"tt8358972",7.4,42,2.189,9.1,-1.62025068784938,"Low"
"ts27875","Masha's tales","SHOW","Masha, it turns out, loves to tell stories! And she tells them, as would any child with creativity, a little in her own way - because children see the world, not as we, adults.",2012,"TV-Y",5,"['animation', 'family']","['RU']",2,"tt3840498",6.4,89,6.158,5,1.23695438975228,"High"
"ts6879","El Reemplazante","SHOW","A former high-ranking financial executive finds redemption and romance when he's paroled after a prison sentence and becomes a math teacher.",2012,"TV-MA",45,"['drama']","['CL']",2,"tt2488050",8.5,755,7.665,7.9,-1.59165988959946,"Low"
